image_path,label
.\original\faces\018\0090.png,0
.\original\faces\018\0100.png,0
.\original\faces\018\0110.png,0
.\original\faces\018\0120.png,0
.\original\faces\018\0130.png,0
.\original\faces\018\0140.png,0
.\original\faces\018\0150.png,0
.\original\faces\018\0160.png,0
.\original\faces\018\0170.png,0
.\original\faces\018\0180.png,0
.\original\faces\018\0190.png,0
.\original\faces\018\0200.png,0
.\original\faces\018\0210.png,0
.\original\faces\018\0220.png,0
.\original\faces\018\0230.png,0
.\original\faces\018\0240.png,0
.\original\faces\018\0250.png,0
.\original\faces\018\0260.png,0
.\original\faces\018\0270.png,0
.\original\faces\018\0280.png,0
.\original\faces\018\0290.png,0
.\original\faces\018\0300.png,0
.\original\faces\018\0310.png,0
.\original\faces\018\0320.png,0
.\original\faces\018\0330.png,0
.\original\faces\018\0340.png,0
.\original\faces\018\0350.png,0
.\original\faces\018\0360.png,0
.\original\faces\018\0370.png,0
.\original\faces\018\0380.png,0
.\original\faces\018\0390.png,0
.\original\faces\018\0400.png,0
.\original\faces\018\0410.png,0
.\original\faces\018\0420.png,0
.\original\faces\018\0430.png,0
.\original\faces\019\0000.png,0
.\original\faces\019\0010.png,0
.\original\faces\019\0020.png,0
.\original\faces\019\0030.png,0
.\original\faces\019\0040.png,0
.\original\faces\019\0050.png,0
.\original\faces\019\0060.png,0
.\original\faces\019\0070.png,0
.\original\faces\019\0080.png,0
.\original\faces\019\0090.png,0
.\original\faces\019\0100.png,0
.\original\faces\019\0110.png,0
.\original\faces\019\0120.png,0
.\original\faces\019\0130.png,0
.\original\faces\019\0140.png,0
.\original\faces\019\0150.png,0
.\original\faces\019\0160.png,0
.\original\faces\019\0170.png,0
.\original\faces\019\0180.png,0
.\original\faces\019\0190.png,0
.\original\faces\019\0200.png,0
.\original\faces\019\0210.png,0
.\original\faces\019\0220.png,0
.\original\faces\019\0230.png,0
.\original\faces\019\0240.png,0
.\original\faces\019\0250.png,0
.\original\faces\019\0260.png,0
.\original\faces\019\0270.png,0
.\original\faces\019\0280.png,0
.\original\faces\019\0290.png,0
.\original\faces\019\0300.png,0
.\original\faces\019\0310.png,0
.\original\faces\019\0320.png,0
.\original\faces\019\0330.png,0
.\original\faces\019\0340.png,0
.\original\faces\019\0350.png,0
.\original\faces\019\0360.png,0
.\original\faces\019\0370.png,0
.\original\faces\019\0380.png,0
.\original\faces\019\0390.png,0
.\original\faces\019\0400.png,0
.\original\faces\019\0410.png,0
.\original\faces\019\0420.png,0
.\original\faces\019\0430.png,0
.\original\faces\019\0440.png,0
.\original\faces\019\0450.png,0
.\original\faces\019\0460.png,0
.\original\faces\019\0470.png,0
.\original\faces\019\0480.png,0
.\original\faces\019\0490.png,0
.\original\faces\019\0500.png,0
.\original\faces\019\0510.png,0
.\original\faces\019\0520.png,0
.\original\faces\019\0530.png,0
.\original\faces\019\0540.png,0
.\original\faces\019\0550.png,0
.\original\faces\019\0560.png,0
.\original\faces\019\0570.png,0
.\original\faces\019\0580.png,0
.\original\faces\019\0590.png,0
.\original\faces\019\0600.png,0
.\original\faces\019\0610.png,0
.\original\faces\019\0620.png,0
.\original\faces\019\0630.png,0
.\original\faces\019\0640.png,0
.\original\faces\019\0650.png,0
.\original\faces\019\0660.png,0
.\original\faces\019\0670.png,0
.\original\faces\019\0680.png,0
.\original\faces\019\0690.png,0
.\original\faces\019\0700.png,0
.\original\faces\019\0710.png,0
.\original\faces\019\0720.png,0
.\original\faces\019\0730.png,0
.\original\faces\019\0740.png,0
.\original\faces\019\0750.png,0
.\original\faces\019\0760.png,0
.\original\faces\019\0770.png,0
.\original\faces\019\0780.png,0
.\original\faces\019\0790.png,0
.\original\faces\019\0800.png,0
.\original\faces\019\0810.png,0
.\original\faces\019\0820.png,0
.\original\faces\019\0830.png,0
.\original\faces\019\0840.png,0
.\original\faces\019\0850.png,0
.\original\faces\019\0860.png,0
.\original\faces\019\0870.png,0
.\original\faces\019\0880.png,0
.\original\faces\019\0890.png,0
.\original\faces\019\0900.png,0
.\original\faces\019\0910.png,0
.\original\faces\019\0920.png,0
.\original\faces\019\0930.png,0
.\original\faces\019\0940.png,0
.\original\faces\019\0950.png,0
.\original\faces\019\0960.png,0
.\original\faces\019\0970.png,0
.\original\faces\019\0980.png,0
.\original\faces\019\0990.png,0
.\original\faces\019\1000.png,0
.\original\faces\019\1010.png,0
.\original\faces\019\1020.png,0
.\original\faces\019\1030.png,0
.\original\faces\019\1040.png,0
.\original\faces\019\1050.png,0
.\original\faces\019\1060.png,0
.\original\faces\019\1070.png,0
.\original\faces\019\1080.png,0
.\original\faces\019\1090.png,0
.\original\faces\019\1100.png,0
.\original\faces\019\1110.png,0
.\original\faces\019\1120.png,0
.\original\faces\019\1130.png,0
.\original\faces\019\1140.png,0
.\original\faces\019\1150.png,0
.\original\faces\019\1160.png,0
.\original\faces\019\1170.png,0
.\original\faces\019\1180.png,0
.\original\faces\019\1190.png,0
.\original\faces\019\1200.png,0
.\original\faces\019\1210.png,0
.\original\faces\019\1220.png,0
.\original\faces\019\1230.png,0
.\original\faces\019\1240.png,0
.\original\faces\019\1250.png,0
.\original\faces\019\1260.png,0
.\original\faces\019\1270.png,0
.\original\faces\019\1280.png,0
.\original\faces\019\1290.png,0
.\original\faces\019\1300.png,0
.\original\faces\019\1310.png,0
.\original\faces\019\1320.png,0
.\original\faces\019\1330.png,0
.\original\faces\019\1340.png,0
.\original\faces\019\1350.png,0
.\original\faces\019\1360.png,0
.\original\faces\019\1370.png,0
.\original\faces\019\1380.png,0
.\original\faces\020\0000.png,0
.\original\faces\020\0010.png,0
.\original\faces\020\0020.png,0
.\original\faces\020\0030.png,0
.\original\faces\020\0040.png,0
.\original\faces\020\0050.png,0
.\original\faces\020\0060.png,0
.\original\faces\020\0070.png,0
.\original\faces\020\0080.png,0
.\original\faces\020\0090.png,0
.\original\faces\020\0100.png,0
.\original\faces\020\0110.png,0
.\original\faces\020\0120.png,0
.\original\faces\020\0130.png,0
.\original\faces\020\0140.png,0
.\original\faces\020\0150.png,0
.\original\faces\020\0160.png,0
.\original\faces\020\0170.png,0
.\original\faces\020\0180.png,0
.\original\faces\020\0190.png,0
.\original\faces\020\0200.png,0
.\original\faces\020\0210.png,0
.\original\faces\020\0220.png,0
.\original\faces\020\0230.png,0
.\original\faces\020\0240.png,0
.\original\faces\020\0250.png,0
.\original\faces\020\0260.png,0
.\original\faces\020\0270.png,0
.\original\faces\020\0280.png,0
.\original\faces\020\0290.png,0
.\original\faces\020\0300.png,0
.\original\faces\020\0310.png,0
.\original\faces\020\0320.png,0
.\original\faces\020\0330.png,0
.\original\faces\020\0340.png,0
.\original\faces\020\0350.png,0
.\original\faces\020\0360.png,0
.\original\faces\020\0370.png,0
.\original\faces\020\0380.png,0
.\original\faces\021\0000.png,0
.\original\faces\021\0010.png,0
.\original\faces\021\0020.png,0
.\original\faces\021\0030.png,0
.\original\faces\021\0040.png,0
.\original\faces\021\0050.png,0
.\original\faces\021\0060.png,0
.\original\faces\021\0070.png,0
.\original\faces\021\0080.png,0
.\original\faces\021\0090.png,0
.\original\faces\021\0100.png,0
.\original\faces\021\0110.png,0
.\original\faces\021\0120.png,0
.\original\faces\021\0130.png,0
.\original\faces\021\0140.png,0
.\original\faces\021\0150.png,0
.\original\faces\021\0160.png,0
.\original\faces\021\0170.png,0
.\original\faces\021\0180.png,0
.\original\faces\021\0190.png,0
.\original\faces\021\0200.png,0
.\original\faces\021\0210.png,0
.\original\faces\021\0220.png,0
.\original\faces\021\0230.png,0
.\original\faces\021\0240.png,0
.\original\faces\021\0250.png,0
.\original\faces\021\0260.png,0
.\original\faces\021\0270.png,0
.\original\faces\021\0280.png,0
.\original\faces\021\0290.png,0
.\original\faces\021\0300.png,0
.\original\faces\021\0310.png,0
.\original\faces\021\0320.png,0
.\original\faces\021\0330.png,0
.\original\faces\021\0340.png,0
.\original\faces\021\0350.png,0
.\original\faces\021\0360.png,0
.\original\faces\021\0370.png,0
.\original\faces\021\0380.png,0
.\original\faces\021\0390.png,0
.\original\faces\021\0400.png,0
.\original\faces\021\0410.png,0
.\original\faces\021\0420.png,0
.\original\faces\021\0430.png,0
.\original\faces\022\0000.png,0
.\original\faces\022\0010.png,0
.\original\faces\022\0020.png,0
.\original\faces\022\0030.png,0
.\original\faces\022\0040.png,0
.\original\faces\022\0050.png,0
.\original\faces\022\0060.png,0
.\original\faces\022\0070.png,0
.\original\faces\022\0080.png,0
.\original\faces\022\0090.png,0
.\original\faces\022\0100.png,0
.\original\faces\022\0110.png,0
.\original\faces\022\0120.png,0
.\original\faces\022\0130.png,0
.\original\faces\022\0140.png,0
.\original\faces\022\0150.png,0
.\original\faces\022\0160.png,0
.\original\faces\022\0170.png,0
.\original\faces\022\0180.png,0
.\original\faces\022\0190.png,0
.\original\faces\022\0200.png,0
.\original\faces\022\0210.png,0
.\original\faces\022\0220.png,0
.\original\faces\022\0230.png,0
.\original\faces\022\0240.png,0
.\original\faces\022\0250.png,0
.\original\faces\022\0260.png,0
.\original\faces\022\0270.png,0
.\original\faces\022\0280.png,0
.\original\faces\022\0290.png,0
.\original\faces\022\0300.png,0
.\original\faces\022\0310.png,0
.\original\faces\022\0320.png,0
.\original\faces\023\0000.png,0
.\original\faces\023\0010.png,0
.\original\faces\023\0020.png,0
.\original\faces\023\0030.png,0
.\original\faces\023\0040.png,0
.\original\faces\023\0050.png,0
.\original\faces\023\0060.png,0
.\original\faces\023\0070.png,0
.\original\faces\023\0080.png,0
.\original\faces\023\0090.png,0
.\original\faces\023\0100.png,0
.\original\faces\023\0110.png,0
.\original\faces\023\0120.png,0
.\original\faces\023\0130.png,0
.\original\faces\023\0140.png,0
.\original\faces\023\0150.png,0
.\original\faces\023\0160.png,0
.\original\faces\023\0170.png,0
.\original\faces\023\0180.png,0
.\original\faces\023\0190.png,0
.\original\faces\023\0200.png,0
.\original\faces\023\0210.png,0
.\original\faces\023\0220.png,0
.\original\faces\023\0230.png,0
.\original\faces\023\0240.png,0
.\original\faces\023\0250.png,0
.\original\faces\023\0260.png,0
.\original\faces\023\0270.png,0
.\original\faces\023\0280.png,0
.\original\faces\023\0290.png,0
.\original\faces\023\0300.png,0
.\original\faces\023\0310.png,0
.\original\faces\023\0320.png,0
.\original\faces\023\0330.png,0
.\original\faces\023\0340.png,0
.\original\faces\023\0350.png,0
.\original\faces\023\0360.png,0
.\original\faces\023\0370.png,0
.\original\faces\023\0380.png,0
.\original\faces\023\0390.png,0
.\original\faces\023\0400.png,0
.\original\faces\023\0410.png,0
.\original\faces\023\0420.png,0
.\original\faces\023\0430.png,0
.\original\faces\023\0440.png,0
.\original\faces\023\0450.png,0
.\original\faces\023\0460.png,0
.\original\faces\023\0470.png,0
.\original\faces\023\0480.png,0
.\original\faces\023\0490.png,0
.\original\faces\023\0500.png,0
.\original\faces\023\0510.png,0
.\original\faces\023\0520.png,0
.\original\faces\023\0530.png,0
.\original\faces\023\0540.png,0
.\original\faces\023\0550.png,0
.\original\faces\024\0000.png,0
.\original\faces\024\0010.png,0
.\original\faces\024\0020.png,0
.\original\faces\024\0030.png,0
.\original\faces\024\0040.png,0
.\original\faces\024\0050.png,0
.\original\faces\024\0060.png,0
.\original\faces\024\0070.png,0
.\original\faces\024\0080.png,0
.\original\faces\024\0090.png,0
.\original\faces\024\0100.png,0
.\original\faces\024\0110.png,0
.\original\faces\024\0120.png,0
.\original\faces\024\0130.png,0
.\original\faces\024\0140.png,0
.\original\faces\024\0150.png,0
.\original\faces\024\0160.png,0
.\original\faces\024\0170.png,0
.\original\faces\024\0180.png,0
.\original\faces\024\0190.png,0
.\original\faces\024\0200.png,0
.\original\faces\024\0210.png,0
.\original\faces\024\0220.png,0
.\original\faces\024\0230.png,0
.\original\faces\024\0240.png,0
.\original\faces\024\0250.png,0
.\original\faces\024\0260.png,0
.\original\faces\024\0270.png,0
.\original\faces\024\0280.png,0
.\original\faces\024\0290.png,0
.\original\faces\024\0300.png,0
.\original\faces\025\0000.png,0
.\original\faces\025\0010.png,0
.\original\faces\025\0020.png,0
.\original\faces\025\0030.png,0
.\original\faces\025\0040.png,0
.\original\faces\025\0050.png,0
.\original\faces\025\0060.png,0
.\original\faces\025\0070.png,0
.\original\faces\025\0080.png,0
.\original\faces\025\0090.png,0
.\original\faces\025\0100.png,0
.\original\faces\025\0110.png,0
.\original\faces\025\0120.png,0
.\original\faces\025\0130.png,0
.\original\faces\025\0140.png,0
.\original\faces\025\0150.png,0
.\original\faces\025\0160.png,0
.\original\faces\025\0170.png,0
.\original\faces\025\0180.png,0
.\original\faces\025\0190.png,0
.\original\faces\025\0200.png,0
.\original\faces\025\0210.png,0
.\original\faces\025\0220.png,0
.\original\faces\025\0230.png,0
.\original\faces\025\0240.png,0
.\original\faces\025\0250.png,0
.\original\faces\025\0260.png,0
.\original\faces\025\0270.png,0
.\original\faces\025\0280.png,0
.\original\faces\025\0290.png,0
.\original\faces\025\0300.png,0
.\original\faces\025\0310.png,0
.\original\faces\025\0320.png,0
.\original\faces\025\0330.png,0
.\original\faces\025\0340.png,0
.\original\faces\025\0350.png,0
.\original\faces\025\0360.png,0
.\original\faces\025\0370.png,0
.\original\faces\025\0380.png,0
.\original\faces\025\0390.png,0
.\original\faces\025\0400.png,0
.\original\faces\025\0410.png,0
.\original\faces\025\0420.png,0
.\original\faces\025\0430.png,0
.\original\faces\025\0440.png,0
.\original\faces\025\0450.png,0
.\original\faces\025\0460.png,0
.\original\faces\025\0470.png,0
.\original\faces\025\0480.png,0
.\original\faces\025\0490.png,0
.\original\faces\025\0500.png,0
.\original\faces\025\0510.png,0
.\original\faces\025\0520.png,0
.\original\faces\025\0530.png,0
.\original\faces\025\0540.png,0
.\original\faces\025\0550.png,0
.\original\faces\025\0560.png,0
.\original\faces\025\0570.png,0
.\original\faces\025\0580.png,0
.\original\faces\025\0590.png,0
.\original\faces\025\0600.png,0
.\original\faces\025\0610.png,0
.\original\faces\025\0620.png,0
.\original\faces\025\0630.png,0
.\original\faces\025\0640.png,0
.\original\faces\025\0650.png,0
.\original\faces\025\0660.png,0
.\original\faces\025\0670.png,0
.\original\faces\025\0680.png,0
.\original\faces\025\0690.png,0
.\original\faces\025\0700.png,0
.\original\faces\025\0710.png,0
.\original\faces\025\0720.png,0
.\original\faces\025\0730.png,0
.\original\faces\025\0740.png,0
.\original\faces\026\0000.png,0
.\original\faces\026\0010.png,0
.\original\faces\026\0020.png,0
.\original\faces\026\0030.png,0
.\original\faces\026\0040.png,0
.\original\faces\026\0050.png,0
.\original\faces\026\0060.png,0
.\original\faces\026\0070.png,0
.\original\faces\026\0080.png,0
.\original\faces\026\0090.png,0
.\original\faces\026\0100.png,0
.\original\faces\026\0110.png,0
.\original\faces\026\0120.png,0
.\original\faces\026\0130.png,0
.\original\faces\026\0140.png,0
.\original\faces\026\0150.png,0
.\original\faces\026\0160.png,0
.\original\faces\026\0170.png,0
.\original\faces\026\0180.png,0
.\original\faces\026\0190.png,0
.\original\faces\026\0200.png,0
.\original\faces\026\0210.png,0
.\original\faces\026\0220.png,0
.\original\faces\026\0230.png,0
.\original\faces\026\0240.png,0
.\original\faces\026\0250.png,0
.\original\faces\026\0260.png,0
.\original\faces\026\0270.png,0
.\original\faces\026\0280.png,0
.\original\faces\026\0290.png,0
.\original\faces\026\0300.png,0
.\original\faces\026\0310.png,0
.\original\faces\026\0320.png,0
.\original\faces\027\0000.png,0
.\original\faces\027\0010.png,0
.\original\faces\027\0020.png,0
.\original\faces\027\0030.png,0
.\original\faces\027\0040.png,0
.\original\faces\027\0050.png,0
.\original\faces\027\0060.png,0
.\original\faces\027\0070.png,0
.\original\faces\027\0080.png,0
.\original\faces\027\0090.png,0
.\original\faces\027\0100.png,0
.\original\faces\027\0110.png,0
.\original\faces\027\0120.png,0
.\original\faces\027\0130.png,0
.\original\faces\027\0140.png,0
.\original\faces\027\0150.png,0
.\original\faces\027\0160.png,0
.\original\faces\027\0170.png,0
.\original\faces\027\0180.png,0
.\original\faces\027\0190.png,0
.\original\faces\027\0200.png,0
.\original\faces\027\0210.png,0
.\original\faces\027\0220.png,0
.\original\faces\027\0230.png,0
.\original\faces\027\0240.png,0
.\original\faces\027\0250.png,0
.\original\faces\027\0260.png,0
.\original\faces\027\0270.png,0
.\original\faces\027\0280.png,0
.\original\faces\027\0290.png,0
.\original\faces\027\0300.png,0
.\original\faces\028\0000.png,0
.\original\faces\028\0010.png,0
.\original\faces\028\0020.png,0
.\original\faces\028\0030.png,0
.\original\faces\028\0040.png,0
.\original\faces\028\0050.png,0
.\original\faces\028\0060.png,0
.\original\faces\028\0070.png,0
.\original\faces\028\0080.png,0
.\original\faces\028\0090.png,0
.\original\faces\028\0100.png,0
.\original\faces\028\0110.png,0
.\original\faces\028\0120.png,0
.\original\faces\028\0130.png,0
.\original\faces\028\0140.png,0
.\original\faces\028\0150.png,0
